index,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,foo
29716,UNNAMED,1970,15,73,19700930,0,,TD,13.2N,56.7W,30,,,,,,,,,,,,,,
29717,UNNAMED,1970,15,73,19700930,600,,TD,13.3N,57.6W,30,,,,,,,,,,,,,,
29718,UNNAMED,1970,15,73,19700930,1200,,TD,13.5N,58.5W,30,,,,,,,,,,,,,,
29719,UNNAMED,1970,15,73,19700930,1800,,TD,13.6N,59.1W,30,,,,,,,,,,,,,,
29720,UNNAMED,1970,15,73,19701001,0,,TD,13.7N,59.7W,30,,,,,,,,,,,,,,
29721,UNNAMED,1970,15,73,19701001,600,,TD,13.8N,60.2W,30,,,,,,,,,,,,,,
29722,UNNAMED,1970,15,73,19701001,1200,,TD,14.0N,61.0W,30,,,,,,,,,,,,,,
29723,UNNAMED,1970,15,73,19701001,1800,,TD,14.0N,61.6W,30,,,,,,,,,,,,,,
29724,UNNAMED,1970,15,73,19701002,0,,TD,14.0N,62.2W,30,,,,,,,,,,,,,,
29725,UNNAMED,1970,15,73,19701002,600,,TD,14.0N,62.8W,30,,,,,,,,,,,,,,
29726,UNNAMED,1970,15,73,19701002,1200,,TD,14.0N,63.5W,30,,,,,,,,,,,,,,
29727,UNNAMED,1970,15,73,19701002,1800,,TD,14.0N,64.2W,30,,,,,,,,,,,,,,
29728,UNNAMED,1970,15,73,19701003,0,,TD,14.0N,65.0W,30,,,,,,,,,,,,,,
29729,UNNAMED,1970,15,73,19701003,600,,TD,14.0N,65.8W,30,,,,,,,,,,,,,,
29730,UNNAMED,1970,15,73,19701003,1200,,TD,14.0N,66.5W,30,,,,,,,,,,,,,,
29731,UNNAMED,1970,15,73,19701003,1800,,TD,14.1N,67.1W,30,,,,,,,,,,,,,,
29732,UNNAMED,1970,15,73,19701004,0,,TD,14.2N,67.7W,30,,,,,,,,,,,,,,
29733,UNNAMED,1970,15,73,19701004,600,,TD,14.3N,68.2W,30,,,,,,,,,,,,,,
29734,UNNAMED,1970,15,73,19701004,1200,,TD,14.5N,69.0W,30,,,,,,,,,,,,,,
29735,UNNAMED,1970,15,73,19701004,1800,,TD,14.6N,69.0W,30,,,,,,,,,,,,,,
29736,UNNAMED,1970,15,73,19701005,0,,TD,14.7N,69.0W,30,,,,,,,,,,,,,,
29737,UNNAMED,1970,15,73,19701005,600,,TD,14.8N,69.0W,30,,,,,,,,,,,,,,
29738,UNNAMED,1970,15,73,19701005,1200,,TD,15.0N,70.0W,30,,,,,,,,,,,,,,
29739,UNNAMED,1970,15,73,19701005,1800,,TD,15.3N,70.2W,30,,,,,,,,,,,,,,
29740,UNNAMED,1970,15,73,19701006,0,,TD,15.7N,70.3W,30,,,,,,,,,,,,,,
29741,UNNAMED,1970,15,73,19701006,600,,TD,16.1N,70.4W,30,,,,,,,,,,,,,,
29742,UNNAMED,1970,15,73,19701006,1200,,TD,16.5N,70.5W,30,,,,,,,,,,,,,,
29743,UNNAMED,1970,15,73,19701006,1800,,TD,16.6N,70.5W,30,,,,,,,,,,,,,,
29744,UNNAMED,1970,15,73,19701007,0,,TD,16.7N,70.5W,30,,,,,,,,,,,,,,
29745,UNNAMED,1970,15,73,19701007,600,,TD,16.8N,70.5W,30,,,,,,,,,,,,,,
29746,UNNAMED,1970,15,73,19701007,1200,,TD,17.0N,70.5W,30,,,,,,,,,,,,,,
29747,UNNAMED,1970,15,73,19701007,1800,,TD,17.6N,70.4W,30,,,,,,,,,,,,,,
29748,UNNAMED,1970,15,73,19701008,0,,TD,18.2N,70.3W,25,,,,,,,,,,,,,,
29749,UNNAMED,1970,15,73,19701008,600,,TD,18.8N,70.2W,25,,,,,,,,,,,,,,
29750,UNNAMED,1970,15,73,19701008,1200,,TD,19.5N,70.0W,25,,,,,,,,,,,,,,
29751,UNNAMED,1970,15,73,19701008,1800,,TD,20.4N,69.5W,25,,,,,,,,,,,,,,
29752,UNNAMED,1970,15,73,19701009,0,,TD,21.3N,69.0W,25,,,,,,,,,,,,,,
29753,UNNAMED,1970,15,73,19701009,600,,TD,22.1N,68.5W,25,,,,,,,,,,,,,,
29754,UNNAMED,1970,15,73,19701009,1200,,TD,23.0N,68.0W,25,,,,,,,,,,,,,,
29755,UNNAMED,1970,15,73,19701009,1800,,TD,23.6N,66.4W,25,,,,,,,,,,,,,,
29756,UNNAMED,1970,15,73,19701010,0,,TD,24.2N,64.8W,25,,,,,,,,,,,,,,
29757,UNNAMED,1970,15,73,19701010,600,,TD,24.8N,63.2W,25,,,,,,,,,,,,,,
29758,UNNAMED,1970,15,73,19701010,1200,,TD,25.5N,61.5W,25,,,,,,,,,,,,,,
29759,UNNAMED,1970,15,73,19701010,1800,,TD,25.7N,59.9W,20,,,,,,,,,,,,,,
29760,UNNAMED,1970,15,73,19701011,0,,TD,26.0N,58.0W,20,,,,,,,,,,,,,,
29761,UNNAMED,1970,15,73,19701011,600,,TD,26.3N,56.3W,20,,,,,,,,,,,,,,
29762,UNNAMED,1970,15,73,19701011,1200,,TD,26.5N,54.5W,20,,,,,,,,,,,,,,
29763,GRETA,1970,16,35,19700926,1200,,TS,22.4N,75.4W,35,1010.0,,,,,,,,,,,,,
29764,GRETA,1970,16,35,19700926,1800,,TS,22.7N,76.2W,35,,,,,,,,,,,,,,
29765,GRETA,1970,16,35,19700927,0,,TS,23.3N,77.2W,45,1005.0,,,,,,,,,,,,,
29766,GRETA,1970,16,35,19700927,600,,TS,23.8N,78.3W,45,,,,,,,,,,,,,,
29767,GRETA,1970,16,35,19700927,1200,,TS,24.1N,79.8W,45,1005.0,,,,,,,,,,,,,
29768,GRETA,1970,16,35,19700927,1800,,TD,24.4N,81.3W,30,1007.0,,,,,,,,,,,,,
29769,GRETA,1970,16,35,19700928,0,,TD,24.7N,82.8W,30,,,,,,,,,,,,,,
29770,GRETA,1970,16,35,19700928,600,,TD,24.9N,83.4W,30,,,,,,,,,,,,,,
29771,GRETA,1970,16,35,19700928,1200,,TD,25.0N,83.8W,30,,,,,,,,,,,,,,
29772,GRETA,1970,16,35,19700928,1800,,TD,24.9N,84.2W,30,,,,,,,,,,,,,,
29773,GRETA,1970,16,35,19700929,0,,TD,24.8N,84.5W,30,,,,,,,,,,,,,,
29774,GRETA,1970,16,35,19700929,600,,TD,24.7N,84.7W,30,,,,,,,,,,,,,,
29775,GRETA,1970,16,35,19700929,1200,,TD,24.6N,84.8W,30,,,,,,,,,,,,,,
29776,GRETA,1970,16,35,19700929,1800,,TD,24.4N,85.1W,30,,,,,,,,,,,,,,
29777,GRETA,1970,16,35,19700930,0,,TD,24.1N,85.4W,30,,,,,,,,,,,,,,
29778,GRETA,1970,16,35,19700930,600,,TD,23.7N,85.8W,30,,,,,,,,,,,,,,
29779,GRETA,1970,16,35,19700930,1200,,TD,23.3N,86.3W,30,,,,,,,,,,,,,,
29780,GRETA,1970,16,35,19700930,1800,,TD,23.0N,86.8W,30,,,,,,,,,,,,,,
29781,GRETA,1970,16,35,19701001,0,,TD,22.6N,87.3W,30,1007.0,,,,,,,,,,,,,
29782,GRETA,1970,16,35,19701001,600,,TD,22.2N,87.7W,30,,,,,,,,,,,,,,
29783,GRETA,1970,16,35,19701001,1200,,TD,21.8N,88.2W,30,1006.0,,,,,,,,,,,,,
29784,GRETA,1970,16,35,19701001,1800,,TD,21.4N,88.8W,30,,,,,,,,,,,,,,
29785,GRETA,1970,16,35,19701002,0,,TD,21.1N,89.4W,30,,,,,,,,,,,,,,
29786,GRETA,1970,16,35,19701002,600,,TD,20.9N,90.1W,30,,,,,,,,,,,,,,
29787,GRETA,1970,16,35,19701002,1200,,TD,20.9N,90.7W,25,,,,,,,,,,,,,,
29788,GRETA,1970,16,35,19701002,1800,,TD,20.9N,91.3W,25,,,,,,,,,,,,,,
29789,GRETA,1970,16,35,19701003,0,,TD,20.9N,91.9W,25,1008.0,,,,,,,,,,,,,
29790,GRETA,1970,16,35,19701003,600,,TD,20.9N,92.5W,25,,,,,,,,,,,,,,
29791,GRETA,1970,16,35,19701003,1200,,TD,21.0N,93.1W,25,1009.0,,,,,,,,,,,,,
29792,GRETA,1970,16,35,19701003,1800,,TD,21.1N,93.8W,25,,,,,,,,,,,,,,
29793,GRETA,1970,16,35,19701004,0,,TD,21.3N,94.7W,25,,,,,,,,,,,,,,
29794,GRETA,1970,16,35,19701004,600,,TD,21.7N,95.7W,25,,,,,,,,,,,,,,
29795,GRETA,1970,16,35,19701004,1200,,TD,22.1N,96.9W,25,1010.0,,,,,,,,,,,,,
29796,GRETA,1970,16,35,19701004,1800,,TD,22.5N,98.2W,25,,,,,,,,,,,,,,
29797,GRETA,1970,16,35,19701005,0,,TD,23.0N,99.5W,25,,,,,,,,,,,,,,
29798,UNNAMED,1970,17,9,19700929,1200,,TD,27.0N,62.0W,20,,,,,,,,,,,,,,
29799,UNNAMED,1970,17,9,19700929,1800,,TD,28.1N,61.2W,20,,,,,,,,,,,,,,
29800,UNNAMED,1970,17,9,19700930,0,,TD,29.2N,60.3W,25,,,,,,,,,,,,,,
29801,UNNAMED,1970,17,9,19700930,600,,TD,30.3N,59.4W,25,,,,,,,,,,,,,,
29802,UNNAMED,1970,17,9,19700930,1200,,TD,31.5N,58.5W,25,,,,,,,,,,,,,,
29803,UNNAMED,1970,17,9,19700930,1800,,TD,34.3N,57.0W,25,,,,,,,,,,,,,,
29804,UNNAMED,1970,17,9,19701001,0,,TD,37.0N,55.5W,25,,,,,,,,,,,,,,
29805,UNNAMED,1970,17,9,19701001,600,,TD,39.8N,54.0W,25,,,,,,,,,,,,,,
29806,UNNAMED,1970,17,9,19701001,1200,,TD,42.5N,52.5W,20,,,,,,,,,,,,,,
29807,UNNAMED,1970,18,23,19701012,1200,,SD,24.5N,68.5W,30,1003.0,,,,,,,,,,,,,
29808,UNNAMED,1970,18,23,19701012,1800,,SD,25.0N,67.9W,30,,,,,,,,,,,,,,
29809,UNNAMED,1970,18,23,19701013,0,,SD,25.5N,67.0W,30,,,,,,,,,,,,,,
29810,UNNAMED,1970,18,23,19701013,600,,SS,25.9N,65.5W,35,,,,,,,,,,,,,,
29811,UNNAMED,1970,18,23,19701013,1200,,SS,26.3N,64.0W,35,1002.0,,,,,,,,,,,,,
29812,UNNAMED,1970,18,23,19701013,1800,,SS,26.7N,63.6W,35,,,,,,,,,,,,,,
29813,UNNAMED,1970,18,23,19701014,0,,SS,27.0N,63.5W,40,1001.0,,,,,,,,,,,,,
29814,UNNAMED,1970,18,23,19701014,600,,SS,27.0N,65.0W,40,,,,,,,,,,,,,,
29815,UNNAMED,1970,18,23,19701014,1200,,SS,27.0N,66.5W,45,1001.0,,,,,,,,,,,,,
29816,UNNAMED,1970,18,23,19701014,1800,,SS,27.3N,67.2W,45,,,,,,,,,,,,,,
29817,UNNAMED,1970,18,23,19701015,0,,SS,27.5N,67.5W,50,997.0,,,,,,,,,,,,,
29818,UNNAMED,1970,18,23,19701015,600,,SS,27.8N,67.6W,55,,,,,,,,,,,,,,
29819,UNNAMED,1970,18,23,19701015,1200,,SS,28.0N,67.5W,55,995.0,,,,,,,,,,,,,
29820,UNNAMED,1970,18,23,19701015,1800,,SS,28.8N,67.4W,60,,,,,,,,,,,,,,
29821,UNNAMED,1970,18,23,19701016,0,,TS,30.0N,67.0W,60,991.0,,,,,,,,,,,,,
29822,UNNAMED,1970,18,23,19701016,600,,TS,30.7N,66.6W,60,,,,,,,,,,,,,,
29823,UNNAMED,1970,18,23,19701016,1200,,HU,31.5N,66.0W,65,989.0,,,,,,,,,,,,,
29824,UNNAMED,1970,18,23,19701016,1800,,HU,32.5N,64.7W,70,,,,,,,,,,,,,,
29825,UNNAMED,1970,18,23,19701017,0,,HU,34.0N,63.0W,75,980.0,,,,,,,,,,,,,
29826,UNNAMED,1970,18,23,19701017,600,,HU,36.5N,61.7W,85,,,,,,,,,,,,,,
29827,UNNAMED,1970,18,23,19701017,1200,,HU,39.0N,61.0W,90,974.0,,,,,,,,,,,,,
29828,UNNAMED,1970,18,23,19701017,1800,,HU,42.5N,57.5W,70,980.0,,,,,,,,,,,,,
29829,UNNAMED,1970,18,23,19701018,0,,EX,47.0N,53.0W,55,,,,,,,,,,,,,,
29830,UNNAMED,1970,19,33,19701020,1200,,SD,34.0N,48.0W,25,1013.0,,,,,,,,,,,,,
29831,UNNAMED,1970,19,33,19701020,1800,,SD,34.3N,47.3W,30,,,,,,,,,,,,,,
29832,UNNAMED,1970,19,33,19701021,0,,SD,34.5N,46.5W,30,1009.0,,,,,,,,,,,,,
29833,UNNAMED,1970,19,33,19701021,600,,SS,34.8N,45.8W,35,,,,,,,,,,,,,,
29834,UNNAMED,1970,19,33,19701021,1200,,SS,35.0N,45.0W,35,1005.0,,,,,,,,,,,,,
29835,UNNAMED,1970,19,33,19701021,1800,,SS,35.0N,45.0W,40,,,,,,,,,,,,,,
29836,UNNAMED,1970,19,33,19701022,0,,SS,35.0N,45.0W,40,,,,,,,,,,,,,,
29837,UNNAMED,1970,19,33,19701022,600,,SS,35.0N,45.0W,45,,,,,,,,,,,,,,
29838,UNNAMED,1970,19,33,19701022,1200,,SS,35.0N,45.0W,45,1000.0,,,,,,,,,,,,,
29839,UNNAMED,1970,19,33,19701022,1800,,SS,35.2N,44.7W,45,,,,,,,,,,,,,,
29840,UNNAMED,1970,19,33,19701023,0,,SS,35.5N,44.0W,45,997.0,,,,,,,,,,,,,
29841,UNNAMED,1970,19,33,19701023,600,,SS,36.0N,43.2W,45,,,,,,,,,,,,,,
29842,UNNAMED,1970,19,33,19701023,1200,,SS,36.5N,42.5W,50,,,,,,,,,,,,,,
29843,UNNAMED,1970,19,33,19701023,1800,,SS,36.6N,42.1W,50,,,,,,,,,,,,,,
29844,UNNAMED,1970,19,33,19701024,0,,SS,36.5N,41.8W,50,,,,,,,,,,,,,,
29845,UNNAMED,1970,19,33,19701024,600,,SS,36.3N,41.7W,50,,,,,,,,,,,,,,
29846,UNNAMED,1970,19,33,19701024,1200,,SS,36.0N,41.5W,50,,,,,,,,,,,,,,
29847,UNNAMED,1970,19,33,19701024,1800,,SS,35.5N,41.3W,50,,,,,,,,,,,,,,
29848,UNNAMED,1970,19,33,19701025,0,,SS,35.0N,41.0W,50,,,,,,,,,,,,,,
29849,UNNAMED,1970,19,33,19701025,600,,SS,34.5N,40.8W,55,,,,,,,,,,,,,,
29850,UNNAMED,1970,19,33,19701025,1200,,TS,34.0N,40.5W,55,988.0,,,,,,,,,,,,,
29851,UNNAMED,1970,19,33,19701025,1800,,TS,33.5N,40.0W,55,,,,,,,,,,,,,,
29852,UNNAMED,1970,19,33,19701026,0,,TS,35.0N,39.0W,60,,,,,,,,,,,,,,
29853,UNNAMED,1970,19,33,19701026,600,,TS,35.5N,38.5W,60,,,,,,,,,,,,,,
29854,UNNAMED,1970,19,33,19701026,1200,,TS,36.0N,38.0W,60,988.0,,,,,,,,,,,,,
29855,UNNAMED,1970,19,33,19701026,1800,,TS,36.5N,37.5W,60,,,,,,,,,,,,,,
29856,UNNAMED,1970,19,33,19701027,0,,HU,37.0N,36.5W,65,,,,,,,,,,,,,,
29857,UNNAMED,1970,19,33,19701027,600,,HU,37.8N,35.3W,65,,,,,,,,,,,,,,
29858,UNNAMED,1970,19,33,19701027,1200,,TS,38.5N,34.0W,60,,,,,,,,,,,,,,
29859,UNNAMED,1970,19,33,19701027,1800,,TS,39.3N,32.8W,60,,,,,,,,,,,,,,
29860,UNNAMED,1970,19,33,19701028,0,,TS,40.0N,31.5W,60,,,,,,,,,,,,,,
29861,UNNAMED,1970,19,33,19701028,600,,TS,42.1N,29.1W,60,,,,,,,,,,,,,,
29862,UNNAMED,1970,19,33,19701028,1200,,TS,46.0N,25.0W,60,,,,,,,,,,,,,,
29863,ARLENE,1971,1,15,19710704,1200,,TD,33.5N,75.5W,25,,,,,,,,,,,,,,
29864,ARLENE,1971,1,15,19710704,1800,,TD,34.0N,75.2W,25,,,,,,,,,,,,,,
29865,ARLENE,1971,1,15,19710705,0,,TD,34.5N,74.8W,25,,,,,,,,,,,,,,
29866,ARLENE,1971,1,15,19710705,600,,TD,35.2N,74.3W,30,,,,,,,,,,,,,,
29867,ARLENE,1971,1,15,19710705,1200,,TD,35.9N,73.7W,30,,,,,,,,,,,,,,
29868,ARLENE,1971,1,15,19710705,1800,,TS,36.7N,72.9W,45,1001.0,,,,,,,,,,,,,
29869,ARLENE,1971,1,15,19710706,0,,TS,37.6N,71.8W,45,,,,,,,,,,,,,,
29870,ARLENE,1971,1,15,19710706,600,,TS,38.5N,70.1W,45,,,,,,,,,,,,,,
29871,ARLENE,1971,1,15,19710706,1200,,TS,39.6N,68.3W,50,1003.0,,,,,,,,,,,,,
29872,ARLENE,1971,1,15,19710706,1800,,TS,40.7N,65.9W,55,1000.0,,,,,,,,,,,,,
29873,ARLENE,1971,1,15,19710707,0,,TS,41.8N,63.0W,50,1000.0,,,,,,,,,,,,,
29874,ARLENE,1971,1,15,19710707,600,,TS,43.1N,59.5W,45,1002.0,,,,,,,,,,,,,
29875,ARLENE,1971,1,15,19710707,1200,,TS,44.7N,56.3W,45,,,,,,,,,,,,,,
29876,ARLENE,1971,1,15,19710707,1800,,EX,46.5N,53.0W,45,,,,,,,,,,,,,,
29877,ARLENE,1971,1,15,19710708,0,,EX,47.6N,49.6W,35,,,,,,,,,,,,,,
29878,UNNAMED,1971,2,5,19710707,1200,,TD,29.0N,92.0W,20,,,,,,,,,,,,,,
29879,UNNAMED,1971,2,5,19710707,1800,,TD,29.4N,93.0W,25,,,,,,,,,,,,,,
29880,UNNAMED,1971,2,5,19710708,0,,TD,29.8N,94.0W,25,,,,,,,,,,,,,,
29881,UNNAMED,1971,2,5,19710708,600,,TD,30.2N,95.0W,25,,,,,,,,,,,,,,
29882,UNNAMED,1971,2,5,19710708,1200,,TD,30.5N,96.0W,-99,,,,,,,,,,,,,,
29883,UNNAMED,1971,3,5,19710710,1200,,TD,27.0N,97.0W,20,,,,,,,,,,,,,,
29884,UNNAMED,1971,3,5,19710710,1800,,TD,27.0N,97.5W,25,,,,,,,,,,,,,,
29885,UNNAMED,1971,3,5,19710711,0,,TD,27.0N,98.0W,25,,,,,,,,,,,,,,
29886,UNNAMED,1971,3,5,19710711,600,,TD,27.0N,98.5W,25,,,,,,,,,,,,,,
29887,UNNAMED,1971,3,5,19710711,1200,,TD,27.0N,99.0W,-99,,,,,,,,,,,,,,
29888,UNNAMED,1971,4,17,19710803,1200,,TD,31.0N,63.5W,15,,,,,,,,,,,,,,
29889,UNNAMED,1971,4,17,19710803,1800,,TD,31.5N,64.0W,15,,,,,,,,,,,,,,
29890,UNNAMED,1971,4,17,19710804,0,,TD,32.0N,64.5W,15,,,,,,,,,,,,,,
29891,UNNAMED,1971,4,17,19710804,600,,TD,32.6N,64.9W,15,,,,,,,,,,,,,,
29892,UNNAMED,1971,4,17,19710804,1200,,TD,33.5N,65.0W,15,1015.0,,,,,,,,,,,,,
29893,UNNAMED,1971,4,17,19710804,1800,,TD,34.6N,64.6W,15,,,,,,,,,,,,,,
29894,UNNAMED,1971,4,17,19710805,0,,TD,36.0N,63.5W,20,1013.0,,,,,,,,,,,,,
29895,UNNAMED,1971,4,17,19710805,600,,TD,37.7N,61.8W,25,,,,,,,,,,,,,,
29896,UNNAMED,1971,4,17,19710805,1200,,TD,39.5N,60.0W,30,,,,,,,,,,,,,,
29897,UNNAMED,1971,4,17,19710805,1800,,TS,40.5N,58.5W,40,1000.0,,,,,,,,,,,,,
29898,UNNAMED,1971,4,17,19710806,0,,TS,41.5N,56.0W,50,,,,,,,,,,,,,,
29899,UNNAMED,1971,4,17,19710806,600,,TS,43.4N,52.6W,60,,,,,,,,,,,,,,
29900,UNNAMED,1971,4,17,19710806,1200,,HU,46.0N,49.0W,75,974.0,,,,,,,,,,,,,
29901,UNNAMED,1971,4,17,19710806,1800,,HU,50.0N,46.0W,70,,,,,,,,,,,,,,
29902,UNNAMED,1971,4,17,19710807,0,,HU,53.0N,45.0W,70,,,,,,,,,,,,,,
29903,UNNAMED,1971,4,17,19710807,600,,HU,55.7N,43.8W,70,,,,,,,,,,,,,,
29904,UNNAMED,1971,4,17,19710807,1200,,HU,58.0N,43.0W,70,976.0,,,,,,,,,,,,,
29905,UNNAMED,1971,5,13,19710806,1200,,TD,25.5N,84.5W,20,,,,,,,,,,,,,,
29906,UNNAMED,1971,5,13,19710806,1800,,TD,25.8N,84.8W,25,,,,,,,,,,,,,,
29907,UNNAMED,1971,5,13,19710807,0,,TD,26.2N,85.2W,25,,,,,,,,,,,,,,
29908,UNNAMED,1971,5,13,19710807,600,,TD,26.6N,85.6W,25,,,,,,,,,,,,,,
29909,UNNAMED,1971,5,13,19710807,1200,,TD,27.0N,86.0W,25,,,,,,,,,,,,,,
29910,UNNAMED,1971,5,13,19710807,1800,,TD,27.2N,86.5W,25,,,,,,,,,,,,,,
29911,UNNAMED,1971,5,13,19710808,0,,TD,27.5N,87.0W,25,,,,,,,,,,,,,,
29912,UNNAMED,1971,5,13,19710808,600,,TD,27.8N,87.5W,25,,,,,,,,,,,,,,
29913,UNNAMED,1971,5,13,19710808,1200,,TD,28.0N,88.0W,25,,,,,,,,,,,,,,
29914,UNNAMED,1971,5,13,19710808,1800,,TD,28.6N,88.6W,25,,,,,,,,,,,,,,
29915,UNNAMED,1971,5,13,19710809,0,,TD,29.2N,89.2W,25,,,,,,,,,,,,,,
29916,UNNAMED,1971,5,13,19710809,600,,TD,29.8N,89.8W,25,,,,,,,,,,,,,,
29917,UNNAMED,1971,5,13,19710809,1200,,TD,30.5N,90.5W,-99,,,,,,,,,,,,,,
29918,BETH,1971,6,29,19710810,1200,,TD,26.7N,79.9W,20,,,,,,,,,,,,,,
29919,BETH,1971,6,29,19710810,1800,,TD,26.8N,79.3W,20,1013.0,,,,,,,,,,,,,
29920,BETH,1971,6,29,19710811,0,,TD,27.4N,78.5W,20,,,,,,,,,,,,,,
29921,BETH,1971,6,29,19710811,600,,TD,28.0N,78.3W,25,,,,,,,,,,,,,,
29922,BETH,1971,6,29,19710811,1200,,TD,28.8N,78.1W,25,,,,,,,,,,,,,,
29923,BETH,1971,6,29,19710811,1800,,TD,29.7N,77.7W,30,1010.0,,,,,,,,,,,,,
29924,BETH,1971,6,29,19710812,0,,TD,30.7N,77.2W,30,,,,,,,,,,,,,,
29925,BETH,1971,6,29,19710812,600,,TD,31.5N,76.7W,30,,,,,,,,,,,,,,
29926,BETH,1971,6,29,19710812,1200,,TD,32.3N,76.3W,30,,,,,,,,,,,,,,
29927,BETH,1971,6,29,19710812,1800,,TD,32.7N,76.0W,30,,,,,,,,,,,,,,
29928,BETH,1971,6,29,19710813,0,,TD,33.2N,75.3W,30,,,,,,,,,,,,,,
29929,BETH,1971,6,29,19710813,600,,TD,33.3N,74.7W,30,1007.0,,,,,,,,,,,,,
29930,BETH,1971,6,29,19710813,1200,,TD,33.5N,74.1W,30,,,,,,,,,,,,,,
29931,BETH,1971,6,29,19710813,1800,,TD,33.7N,73.5W,30,,,,,,,,,,,,,,
29932,BETH,1971,6,29,19710814,0,,TD,33.9N,73.1W,30,1004.0,,,,,,,,,,,,,
29933,BETH,1971,6,29,19710814,600,,TD,34.2N,72.7W,30,,,,,,,,,,,,,,
29934,BETH,1971,6,29,19710814,1200,,TS,34.4N,72.3W,45,995.0,,,,,,,,,,,,,
29935,BETH,1971,6,29,19710814,1800,,TS,35.8N,71.0W,55,,,,,,,,,,,,,,
29936,BETH,1971,6,29,19710815,0,,HU,37.2N,69.9W,70,990.0,,,,,,,,,,,,,
29937,BETH,1971,6,29,19710815,600,,HU,38.4N,68.5W,70,982.0,,,,,,,,,,,,,
29938,BETH,1971,6,29,19710815,1200,,HU,39.7N,67.2W,75,977.0,,,,,,,,,,,,,
29939,BETH,1971,6,29,19710815,1800,,HU,40.8N,65.8W,75,,,,,,,,,,,,,,
29940,BETH,1971,6,29,19710816,0,,HU,42.0N,64.5W,65,978.0,,,,,,,,,,,,,
29941,BETH,1971,6,29,19710816,600,,HU,43.2N,63.3W,65,979.0,,,,,,,,,,,,,
29942,BETH,1971,6,29,19710816,1200,,HU,44.0N,62.5W,65,984.0,,,,,,,,,,,,,
29943,BETH,1971,6,29,19710816,1800,,HU,45.3N,61.5W,65,,,,,,,,,,,,,,
29944,BETH,1971,6,29,19710817,0,,EX,46.7N,60.2W,60,998.0,,,,,,,,,,,,,
29945,BETH,1971,6,29,19710817,600,,EX,48.3N,59.0W,50,998.0,,,,,,,,,,,,,
29946,BETH,1971,6,29,19710817,1200,,EX,49.5N,57.7W,45,998.0,,,,,,,,,,,,,
29947,UNNAMED,1971,7,17,19710812,1200,,TD,26.0N,83.5W,20,,,,,,,,,,,,,,
29948,UNNAMED,1971,7,17,19710812,1800,,TD,26.2N,83.1W,25,,,,,,,,,,,,,,
29949,UNNAMED,1971,7,17,19710813,0,,TD,26.5N,82.7W,25,,,,,,,,,,,,,,
29950,UNNAMED,1971,7,17,19710813,600,,TD,26.8N,82.3W,25,,,,,,,,,,,,,,
29951,UNNAMED,1971,7,17,19710813,1200,,TD,27.0N,82.0W,20,,,,,,,,,,,,,,
29952,UNNAMED,1971,7,17,19710813,1800,,TD,27.3N,81.2W,20,,,,,,,,,,,,,,
29953,UNNAMED,1971,7,17,19710814,0,,TD,27.5N,81.7W,20,,,,,,,,,,,,,,
29954,UNNAMED,1971,7,17,19710814,600,,TD,27.8N,81.6W,20,,,,,,,,,,,,,,
29955,UNNAMED,1971,7,17,19710814,1200,,TD,28.0N,81.5W,20,,,,,,,,,,,,,,
29956,UNNAMED,1971,7,17,19710814,1800,,TD,28.1N,81.8W,20,,,,,,,,,,,,,,
29957,UNNAMED,1971,7,17,19710815,0,,TD,28.2N,82.2W,20,,,,,,,,,,,,,,
29958,UNNAMED,1971,7,17,19710815,600,,TD,28.3N,82.6W,25,,,,,,,,,,,,,,
29959,UNNAMED,1971,7,17,19710815,1200,,TD,28.5N,83.0W,25,,,,,,,,,,,,,,
29960,UNNAMED,1971,7,17,19710815,1800,,TD,28.9N,83.2W,25,,,,,,,,,,,,,,
29961,UNNAMED,1971,7,17,19710816,0,,TD,29.2N,83.5W,25,,,,,,,,,,,,,,
29962,UNNAMED,1971,7,17,19710816,600,,TD,29.6N,83.8W,25,,,,,,,,,,,,,,
29963,UNNAMED,1971,7,17,19710816,1200,,TD,30.0N,84.0W,-99,,,,,,,,,,,,,,
29964,CHLOE,1971,8,29,19710818,1200,,TD,13.0N,52.5W,30,1007.0,,,,,,,,,,,,,
29965,CHLOE,1971,8,29,19710818,1800,,TD,13.2N,55.0W,30,,,,,,,,,,,,,,
29966,CHLOE,1971,8,29,19710819,0,,TD,13.5N,57.0W,30,,,,,,,,,,,,,,
29967,CHLOE,1971,8,29,19710819,600,,TD,13.8N,59.0W,30,,,,,,,,,,,,,,
29968,CHLOE,1971,8,29,19710819,1200,,TD,14.0N,60.7W,30,,,,,,,,,,,,,,
29969,CHLOE,1971,8,29,19710819,1800,,TD,14.2N,62.0W,30,,,,,,,,,,,,,,
29970,CHLOE,1971,8,29,19710820,0,,TS,14.3N,63.5W,35,1004.0,,,,,,,,,,,,,
29971,CHLOE,1971,8,29,19710820,600,,TS,14.8N,65.0W,45,,,,,,,,,,,,,,
29972,CHLOE,1971,8,29,19710820,1200,,TS,15.0N,66.5W,50,,,,,,,,,,,,,,
29973,CHLOE,1971,8,29,19710820,1800,,TS,15.4N,67.7W,55,,,,,,,,,,,,,,
